iter	RMSE
1666	25108.47068
1667	25105.90815
1668	25105.63458
1669	25104.3634
1670	25103.21119
1671	25101.74742
1672	25101.22959
1673	25099.16748
1674	25097.84252
1675	25095.90918
1676	25095.36055
1677	25093.59663
1678	25093.15812
1679	25091.0315
1680	25088.64766
1681	25087.22553
1682	25085.43187
1683	25083.25478
1684	25081.57074
1685	25080.20906
1686	25079.75622
1687	25079.31549
1688	25077.81863
1689	25075.98914
1690	25074.33283
1691	25072.81362
1692	25070.5885
1693	25068.4371
1694	25068.1148
1695	25067.67385
1696	25065.06367
1697	25064.77951
1698	25062.80118
1699	25062.56045
1700	25060.87281
1701	25060.42307
1702	25057.95888
1703	25057.47872
1704	25055.97072
1705	25054.0235
1706	25053.48489
1707	25053.18369
1708	25051.66233
1709	25051.14296
1710	25049.66438
1711	25047.21533
1712	25045.58612
1713	25043.96606
1714	25043.53025
1715	25043.07874
1716	25041.4743
1717	25039.32947
1718	25037.50155
1719	25036.01726
1720	25034.24387
1721	25032.54634
1722	25030.36914
1723	25028.33596
1724	25026.43596
1725	25025.15408
1726	25023.14882
1727	25021.80011
1728	25020.24679
1729	25019.85518
1730	25018.3748
1731	25017.97295
1732	25016.14273
1733	25015.94343
1734	25015.52022
1735	25013.59145
1736	25011.72475
1737	25011.27696
1738	25009.68534
1739	25007.84271
1740	25006.64398
1741	25004.70666
1742	25004.14758
1743	25002.56469
1744	25002.1126
1745	25001.85476
1746	25000.17441
1747	24998.60617
1748	24997.45354
1749	24997.18064
1750	24995.6227
1751	24993.75411
1752	24992.12994
1753	24990.07368
1754	24989.82979
1755	24988.73089
1756	24987.51022
1757	24985.33148
1758	24984.49617
1759	24982.73191
1760	24979.81775
1761	24978.39182
1762	24976.94938
1763	24974.56976
1764	24973.11296
1765	24971.52236
1766	24970.19035
1767	24968.72547
1768	24966.98088
1769	24965.51534
1770	24964.11545
1771	24962.71656
1772	24962.35024
1773	24960.67602
1774	24959.52978
1775	24959.18539
1776	24957.87656
1777	24957.53591
1778	24956.18711
1779	24954.57584
1780	24954.28428
1781	24953.95145
1782	24951.80476
1783	24951.36568
1784	24950.26632
1785	24950.06747
1786	24948.54291
1787	24947.20016
1788	24945.48839
1789	24944.04368
1790	24943.7157
1791	24941.98353
1792	24941.04656
1793	24939.42364
1794	24937.70731
1795	24936.54219
1796	24934.96628
1797	24932.33689
1798	24931.1931
1799	24930.19601
1800	24928.97735
1801	24926.85693
1802	24925.60053
1803	24924.16941
1804	24922.46293
1805	24921.32606
1806	24920.95348
1807	24919.07008
1808	24917.77594
1809	24916.09926
1810	24914.74289
1811	24913.06545
1812	24912.63241
1813	24910.76583
1814	24909.53157
1815	24908.84835
1816	24906.96682
1817	24906.62652
1818	24906.1791
1819	24904.62253
1820	24904.0979
1821	24902.94298
1822	24901.60383
1823	24901.16561
1824	24900.45301
1825	24898.84469
1826	24898.33533
1827	24897.25406
1828	24895.69364
1829	24894.56926
1830	24892.92614
1831	24890.2313
1832	24888.50078
1833	24887.175
1834	24886.88921
1835	24886.45748
1836	24885.96202
1837	24884.60775
1838	24884.1718
1839	24883.0129
1840	24882.58359
1841	24882.22188
1842	24880.46476
1843	24878.74157
1844	24878.27263
1845	24877.75767
1846	24876.649
1847	24875.57142
1848	24873.19846
1849	24870.84681
1850	24870.40809
1851	24868.90898
1852	24868.48046
1853	24867.28673
1854	24866.82112
1855	24866.43807
1856	24864.99269
1857	24863.42744
1858	24863.25641
1859	24861.40159
1860	24859.66624
1861	24859.26164
1862	24857.78848
1863	24857.59133
1864	24855.87316
1865	24854.59297
1866	24853.60423
1867	24853.13467
1868	24851.5857
1869	24849.71063
1870	24848.39171
1871	24846.07752
1872	24844.06932
1873	24842.61743
1874	24840.86883
1875	24840.46854
1876	24839.37367
1877	24837.78455
1878	24837.52613
1879	24836.2249
1880	24835.57639
1881	24833.95981
1882	24832.99092
1883	24831.14856
1884	24829.69997
1885	24829.26743
1886	24827.82961
1887	24826.55109
1888	24824.95694
1889	24824.70839
1890	24823.48152
1891	24821.70188
1892	24820.41092
1893	24819.05997
1894	24818.79788
1895	24818.37333
1896	24816.91529
1897	24815.31167
1898	24814.98057
1899	24812.71464
1900	24812.38457
1901	24812.07356
1902	24810.41377
1903	24808.61685
1904	24807.43903
1905	24805.46811
1906	24803.8223
1907	24802.35717
1908	24800.84545
1909	24799.04042
1910	24797.64917
1911	24795.59226
1912	24795.32075
1913	24794.25652
1914	24793.10432
1915	24790.86196
1916	24789.0058
1917	24787.7789
1918	24785.91483
1919	24785.57491
1920	24783.92028
1921	24782.64478
1922	24781.53537
1923	24780.87512
1924	24779.3131
1925	24778.85647
1926	24777.50068
1927	24776.09431
1928	24774.29927
1929	24772.94508
1930	24772.48913
1931	24770.03467
1932	24769.68315
1933	24769.40743
1934	24767.45685
1935	24766.27775
1936	24764.31925
1937	24762.70965
1938	24761.4618
1939	24760.35772
1940	24759.10439
1941	24757.59076
1942	24756.25339
1943	24755.58777
1944	24754.48571
1945	24753.38435
1946	24751.55334
1947	24749.82718
1948	24748.93644
1949	24748.7032
1950	24746.90913
1951	24745.90797
1952	24744.45191
1953	24743.78374
1954	24743.23085
1955	24741.6053
1956	24740.57192
1957	24739.29752
1958	24738.06212
1959	24736.39299
1960	24732.92582
1961	24731.72115
1962	24729.86548
1963	24727.53577
1964	24725.98535
1965	24724.29121
1966	24722.60956
1967	24721.27638
1968	24720.90354
1969	24719.24134
1970	24718.74803
1971	24718.5073
1972	24716.48353
1973	24716.06009
1974	24715.02433
1975	24714.28479
1976	24713.18471
1977	24712.74745
1978	24709.71413
1979	24709.46499
1980	24709.02451
1981	24707.4199
1982	24706.98053
1983	24705.74811
1984	24704.57176
1985	24704.21601
1986	24702.31371
1987	24701.76889
1988	24700.7719
1989	24698.87995
1990	24697.26086
1991	24697.10955
1992	24695.23159
1993	24693.63416
1994	24691.91448
1995	24690.37537
1996	24688.61257
1997	24686.82932
1998	24685.97189
1999	24685.64407
2000	24684.44869
2001	24682.31604
2002	24681.64772
2003	24680.3616
2004	24678.43319
2005	24676.94154
2006	24676.50933
2007	24675.25841
2008	24673.59753
2009	24671.60818
2010	24670.48324
2011	24669.1375
2012	24668.52795
2013	24665.16125
2014	24664.20321
2015	24662.67452
2016	24661.37862
2017	24659.76737
2018	24657.85595
2019	24657.40089
2020	24655.40449
2021	24654.37615
2022	24653.26803
2023	24652.83497
2024	24651.81886
2025	24649.74177
2026	24648.47315
2027	24648.05983
2028	24646.50436
2029	24645.33229
2030	24644.4234
2031	24642.74532
2032	24641.5112
2033	24639.92513
2034	24638.58056
2035	24636.05144
2036	24632.77703
2037	24630.51013
2038	24629.39699
2039	24629.20166
2040	24627.213
2041	24625.94572
2042	24624.30114
2043	24624.01533
2044	24623.7329
2045	24622.38603
2046	24621.93137
2047	24620.37181
2048	24619.15039
2049	24617.48358
2050	24616.3173
2051	24615.8964
2052	24613.21106
2053	24611.03888
2054	24609.102
2055	24607.42951
2056	24605.96217
2057	24604.03922
2058	24602.24799
2059	24600.79631
2060	24599.70162
2061	24598.73676
2062	24597.00125
2063	24595.00412
2064	24593.76514
2065	24593.346
2066	24592.93469
2067	24591.27432
2068	24589.35539
2069	24588.04752
2070	24587.3466
2071	24587.12032
2072	24586.06917
2073	24585.52771
2074	24583.5116
2075	24583.06444
2076	24582.60856
2077	24581.17273
2078	24580.60408
2079	24579.18056
2080	24577.50462
2081	24577.05812
2082	24575.9013
2083	24574.59197
2084	24572.83364
2085	24571.74245
2086	24570.06743
2087	24568.88837
2088	24568.33493
2089	24566.70482
2090	24565.47778
2091	24563.88086
2092	24562.42353
2093	24561.43486
2094	24559.79963
2095	24558.69575
2096	24557.6283
2097	24557.27074
2098	24556.24687
2099	24554.553
2100	24554.03604
2101	24552.63972
2102	24552.16434
2103	24550.63231
2104	24549.30272
2105	24547.5934
2106	24547.09366
2107	24546.76982
2108	24545.06116
2109	24544.81261
2110	24543.76973
2111	24541.87727
2112	24539.22396
2113	24537.87052
2114	24537.47481
2115	24537.16648
2116	24536.10595
2117	24534.85396
2118	24533.64901
2119	24532.55885
2120	24531.51759
2121	24530.34052
2122	24529.27733
2123	24527.91711
2124	24526.43351
2125	24525.10266
2126	24523.45501
2127	24522.27897
2128	24520.6458
2129	24520.17422
2130	24519.8812
2131	24518.51127
2132	24518.22126
2133	24516.94545
2134	24515.59014
2135	24513.44206
2136	24511.91365
2137	24510.75892
2138	24510.34288
2139	24508.32596
2140	24507.51528
2141	24506.22171
2142	24505.0786
2143	24503.60164
2144	24502.15367
2145	24500.71722
2146	24500.41389
2147	24499.41415
2148	24497.78533
2149	24497.48774
2150	24496.04764
2151	24494.89683
2152	24494.6006
2153	24494.42413
2154	24492.95653
2155	24491.53146
2156	24490.30204
2157	24490.02012
2158	24488.19825
2159	24487.93564
2160	24486.32207
2161	24484.16368
2162	24483.3138
2163	24483.10562
2164	24480.03893
2165	24479.76092
2166	24476.90294
2167	24475.76663
2168	24474.70627
2169	24473.43721
2170	24472.31324
2171	24470.11812
2172	24469.72738
2173	24468.42433
2174	24466.72522
2175	24465.56572
2176	24465.03938
2177	24463.84928
2178	24462.94135
2179	24460.97448
2180	24459.54584
2181	24457.86542
2182	24457.08506
2183	24454.91131
2184	24454.58207
2185	24453.40661
2186	24451.93146
2187	24448.68153
2188	24448.32647
2189	24446.58416
2190	24445.18188
2191	24441.94098
2192	24440.47597
2193	24440.16345
2194	24437.86699
2195	24435.86261
2196	24434.38782
2197	24433.47119
2198	24432.26191
2199	24432.00995
2200	24430.35574
2201	24429.38342
2202	24427.68216
2203	24425.75209
2204	24424.33071
2205	24422.96739
2206	24421.07672
2207	24419.07274
2208	24417.6744
2209	24416.26134
2210	24415.09152
2211	24413.82741
2212	24412.63771
2213	24411.0462
2214	24410.01136
2215	24408.16503
2216	24406.5643
2217	24404.04416
2218	24403.62623
2219	24403.02578
2220	24402.40658
2221	24401.35202
2222	24400.18323
2223	24398.71983
2224	24397.55231
2225	24397.19308
2226	24395.38867
2227	24394.18348
2228	24393.34033
2229	24392.14546
2230	24391.0478
2231	24389.7523
2232	24389.40018
2233	24387.17933
2234	24384.85903
2235	24383.14699
2236	24382.09071
2237	24380.86535
2238	24379.79523
2239	24378.6727
2240	24375.89772
2241	24374.21831
2242	24372.5831
2243	24371.42087
2244	24370.06201
2245	24368.77145
2246	24367.38875
2247	24364.39253
2248	24363.19829
2249	24361.82907
2250	24360.20913
2251	24359.84609
2252	24358.59589
2253	24357.22351
2254	24356.82387
2255	24354.6372
2256	24354.34538
2257	24354.12321
2258	24352.6446
2259	24351.49371
2260	24350.17601
2261	24349.23521
2262	24348.48029
2263	24346.72461
2264	24345.58291
2265	24344.74382
2266	24343.56186
2267	24342.47831
2268	24340.63674
2269	24338.52718
2270	24336.12458
2271	24334.98958
2272	24333.6461
2273	24332.53081
2274	24331.29889
2275	24330.06302
2276	24328.93566
2277	24326.9434
2278	24325.04133
2279	24323.729
2280	24323.34285
2281	24323.08124
2282	24321.71904
2283	24320.74009
2284	24319.45086
2285	24317.97049
2286	24317.59955
2287	24316.96729
2288	24315.64856
2289	24314.97098
2290	24312.88646
2291	24312.45545
2292	24311.98469
2293	24310.62854
2294	24309.42235
2295	24309.11244
2296	24307.38476
2297	24306.95133
2298	24305.24073
2299	24303.77813
2300	24302.69568
2301	24301.10424
2302	24299.99058
2303	24298.41387
2304	24296.75133
2305	24296.36845
2306	24295.93328
2307	24294.17948
2308	24292.79409
2309	24291.64931
2310	24289.98417
2311	24288.59791
2312	24287.17686
2313	24285.928
2314	24284.70343
2315	24282.78083
2316	24282.46398
2317	24282.12475
2318	24280.53249
2319	24280.26095
2320	24277.84644
2321	24277.36064
2322	24274.9025
2323	24273.13586
2324	24272.84063
2325	24271.07584
2326	24269.04963
2327	24267.84738
2328	24266.70306
2329	24266.35036
2330	24265.0657
2331	24263.96109
2332	24262.49289
2333	24261.1055
2334	24260.80791
2335	24259.29405
2336	24258.40159
2337	24257.20986
2338	24256.08066
2339	24254.86043
2340	24254.24276
2341	24253.9769
2342	24252.35844
2343	24251.00109
2344	24249.62134
2345	24249.04015
2346	24247.37725
2347	24246.25876
2348	24245.98193
2349	24245.60953
2350	24245.33836
2351	24244.00544
2352	24242.24926
2353	24240.17887
2354	24238.76028
2355	24237.7591
2356	24236.45155
2357	24235.2478
2358	24234.26276
2359	24233.25089
2360	24232.7214
2361	24231.81591
2362	24230.49305
2363	24229.68803
2364	24229.36055
2365	24228.0035
2366	24226.51504
2367	24225.0388
2368	24223.74189
2369	24222.44891
2370	24221.35199
2371	24219.25208
2372	24218.3232
2373	24216.93914
2374	24215.75522
2375	24215.20914
2376	24214.90667
2377	24214.7807
2378	24213.78308
2379	24213.40116
2380	24213.00548
2381	24211.7366
2382	24210.50546
2383	24209.11583
2384	24208.60505
2385	24207.59174
2386	24206.3371
2387	24205.09586
2388	24203.58469
2389	24201.87288
2390	24198.9125
2391	24197.90776
2392	24196.63124
2393	24195.54171
2394	24194.50363
2395	24192.89174
2396	24191.79558
2397	24190.37459
2398	24189.58587
2399	24188.37098
2400	24187.09328
2401	24186.01563
2402	24185.51048
2403	24184.33045
2404	24184.00776
2405	24182.37124
2406	24181.22493
2407	24180.06163
2408	24178.70203
2409	24176.97639
2410	24175.76904
2411	24174.8836
2412	24174.1207
2413	24173.5943
2414	24172.40113
2415	24169.93841
2416	24168.12022
2417	24166.23711
2418	24165.09497
2419	24163.42783
2420	24162.47167
2421	24160.55437
2422	24158.88573
2423	24157.94614
2424	24157.70542
2425	24156.34946
2426	24155.35704
2427	24154.37381
2428	24153.34638
2429	24152.10011
2430	24151.23271
2431	24149.68587
2432	24148.51113
2433	24147.28144
2434	24146.06503
2435	24145.06005
2436	24143.82692
2437	24142.30395
2438	24142.00674
2439	24140.98244
2440	24139.67565
2441	24138.72879
2442	24136.78597
2443	24135.35001
2444	24134.21796
2445	24133.13718
2446	24131.30878
2447	24129.99099
2448	24129.6929
2449	24128.65775
2450	24127.53272
2451	24125.79079
2452	24124.3672
2453	24122.70665
2454	24121.55149
2455	24120.58258
2456	24119.47656
2457	24119.35595
2458	24118.52867
2459	24117.50494
2460	24115.88004
2461	24114.31682
2462	24113.99801
2463	24111.80712
2464	24110.78797
2465	24108.54156
2466	24107.32951
2467	24105.76075
2468	24103.94809
2469	24103.5032
2470	24102.99995
2471	24101.75731
2472	24100.20645
2473	24099.32104
2474	24097.67133
2475	24096.45952
2476	24095.10585
2477	24093.99382
2478	24093.70885
2479	24093.00903
2480	24091.35189
2481	24090.17051
2482	24088.92861
2483	24087.28986
2484	24086.0099
2485	24085.09732
2486	24083.86666
2487	24082.36995
2488	24081.91386
2489	24080.51679
2490	24079.40786
2491	24077.94876
2492	24076.73874
2493	24076.3896
2494	24074.85287
2495	24074.46624
2496	24073.35934
2497	24072.16546
2498	24070.72327
2499	24069.70135
2500	24068.86756
2501	24068.03672
2502	24066.35681
2503	24065.17575
2504	24064.27247
2505	24063.31379
2506	24061.19585
2507	24060.07313
2508	24058.8529
2509	24058.58399
2510	24057.13901
2511	24055.84509
2512	24054.89856
2513	24054.53146
2514	24054.28892
2515	24053.58791
2516	24052.43771
2517	24051.88868
2518	24051.58791
2519	24050.43727
2520	24048.91707
2521	24046.42887
2522	24044.55011
2523	24043.60362
2524	24042.36843
2525	24040.96241
2526	24039.64081
2527	24038.39083
2528	24036.99132
2529	24035.73879
2530	24035.44834
2531	24034.38651
2532	24032.32912
2533	24031.08444
2534	24029.90099
2535	24028.9426
2536	24027.68854
2537	24026.14583
2538	24025.26763
2539	24024.10814
2540	24023.34006
2541	24022.38442
2542	24021.0808
2543	24020.08528
2544	24019.3311
2545	24018.2923
2546	24017.99929
2547	24016.72566
2548	24016.41705
2549	24015.10449
2550	24013.2595
2551	24012.82802
2552	24012.05532
2553	24011.32659
2554	24010.32437
2555	24009.04321
2556	24008.50125
2557	24007.24403
2558	24006.54452
2559	24005.65511
2560	24004.04132
2561	24002.96263
2562	24001.42927
2563	23999.49909
2564	23998.55016
2565	23997.80971
2566	23996.51266
2567	23995.53682
2568	23994.32229
2569	23992.81686
2570	23992.09068
2571	23991.27417
2572	23989.84009
2573	23988.84507
2574	23987.91166
2575	23986.22984
2576	23985.22159
2577	23983.89073
2578	23982.83768
2579	23981.7759
2580	23980.86383
2581	23979.87974
2582	23978.52796
2583	23977.32516
2584	23975.91947
2585	23974.93223
2586	23973.77783
2587	23972.71041
2588	23971.94433
2589	23971.19765
2590	23970.0741
2591	23968.58229
2592	23967.59143
2593	23966.73857
2594	23965.70047
2595	23964.35315
2596	23963.76842
2597	23962.43447
2598	23961.75786
2599	23960.79206
2600	23960.41357
2601	23959.31523
2602	23958.23789
2603	23955.64997
2604	23954.42562
2605	23953.14106
2606	23951.91055
2607	23951.61246
2608	23950.52172
2609	23949.82733
2610	23948.8614
2611	23947.5788
2612	23946.58063
2613	23945.00386
2614	23943.42696
2615	23942.31719
2616	23941.484
2617	23941.11373
2618	23939.79261
2619	23938.29404
2620	23936.56249
2621	23935.80196
2622	23934.58167
2623	23933.48763
2624	23933.22702
2625	23931.95913
2626	23929.45416
2627	23928.33632
2628	23926.85431
2629	23925.64889
2630	23924.39979
2631	23923.23583
2632	23922.6644
2633	23922.00175
2634	23920.53906
2635	23920.13815
2636	23919.78831
2637	23918.25427
2638	23917.97105
2639	23917.54163
2640	23915.94269
2641	23914.72101
2642	23913.655
2643	23913.24162
2644	23911.29312
2645	23911.0016
2646	23909.92929
2647	23908.0733
2648	23906.86675
2649	23906.55699
2650	23905.75101
2651	23905.49514
2652	23904.53748
2653	23904.06946
2654	23902.19752
2655	23900.94109
2656	23900.52917
2657	23899.09364
2658	23898.16083
2659	23897.14776
2660	23895.97894
2661	23895.6048
2662	23894.30705
2663	23892.87556
2664	23891.86853
2665	23891.41331
2666	23890.37674
2667	23889.67222
2668	23888.18736
2669	23887.1181
2670	23886.01002
2671	23884.54487
2672	23883.94976
2673	23882.49081
2674	23882.12797
2675	23880.82491
2676	23879.82786
2677	23878.33924
2678	23876.98912
2679	23875.91598
2680	23874.04652
2681	23872.783
2682	23871.04785
2683	23870.31554
2684	23869.95323
2685	23869.10241
2686	23868.8149
2687	23867.83988
2688	23865.75085
2689	23864.49017
2690	23863.51805
2691	23862.32795
2692	23861.2408
2693	23859.94378
2694	23858.85123
2695	23857.74358
2696	23856.48472
2697	23855.45388
2698	23853.11043
2699	23851.98395
2700	23850.96446
2701	23849.70669
2702	23848.45051
2703	23847.59298
2704	23846.33747
2705	23845.4466
2706	23843.42377
2707	23842.88291
2708	23841.87033
2709	23840.92288
2710	23840.59794
2711	23840.25716
2712	23839.91228
2713	23839.72507
2714	23837.94459
2715	23836.5541
2716	23834.85461
2717	23833.4685
2718	23832.48925
2719	23830.83152
2720	23828.79426
2721	23827.70775
2722	23826.25649
2723	23825.03186
2724	23824.05051
2725	23822.99364
2726	23821.48098
2727	23820.64245
2728	23819.44272
2729	23818.17041
2730	23816.96931
